,comment,info
372,まったく興味がないので報道しないでいたたけます。もう一度言います日本人は興味ありません！,
373,"いやいやいやいや！
明らかに付き合い始めた男だろ。
人種差別活動家のラッパーに吹き込まれてるだろ。",
374,「黒人ならば日本人ではない」と誰かが言ったの？,
375,国籍と人種の違いを理解できないアホがいるとは情け無い。そんなアホ連中はそもそもこの問題に対してまともに考えることすら出来ないんだろう。そんな連中はいらないよね。不要な物は処分しないとです。,
376,"「黒人ならば日本人ではない」
困難いうやつを恥に思う。",
377,プロテニスの世界にナショナリズ厶持ち込まないでほしいなあ、マスコミさん。,
378,そもそも日本人じゃないだろ…。見た目も顔も言葉すらも。名前だけ日本人。,
379,黒人≠日本人、こんな考えを持つ人がいることに驚き,
380,あまり騒ぐと、日本人がいかに無知で馬鹿を宣伝することになる。,
381,"ヤフコメでも「日本人として大会に出ながら私は黒人だっていうの？変だよね！」
って本当に言ってる人いたからな",
382,"文春さんよ。日本にはひとつも批判はありませんで。
なおみちゃん、よくやってるよ。もっとおうえんしてまっせ。
作り話は良くありません。
文春の嘘つき。",
383,日本人はまだ多人種が混ざった歴史が浅い。ゆるしたって,
384,"黒人であり、日本人である。
なにも矛盾しない。",
385,"黄色人種のオレには、黒人のナオミ-オオサカの気持ちは正直わからんよ。
日本が祖国なんて意識があるのかも知らないな、",
386,この人、自分が日本人だと思ってないよね。,
387,国籍と人種は別物だ。,
388,アメリカに帰化して下さい。,
389,"黒人ならば日本人ではない？
聞き捨てならないな。",
390,日本人は黒人白人どうのこうの言わない。,
391,"日本国籍？それとも外国国籍？
それは間違ってないかな。",
392,"えんじん
かんじん
にんじん
ふんじん
・・・・
これ、なに人？",
393,この人日本国籍じゃ無くてもいいのに。,
394,勝手に日本人が批判してるとか日本人の代表みたいに記事書くな。,
395,他人に迷惑かけてまでやるな。以上。,
396,スポーツに政治は持ち込むな。なぜ、テニスは許されるの？オオサカ　ナオミにはがっかり,
397,"「黒人ならば日本人ではない」
こんな恥知らずな発言する人こそ日本人では無い",
398,これも中国のデマだね！,
399,"批判とかはないですよ～


テニス好きな人以外は無関心ですwww",
400,テニスにワガママを持ち込むな,
401,程度の低い記事,
402,文春が黒人の味方してるとか草,
403,"こいつがやってることは
ぶっちゃけこいつが黒人コンプレックスのかたまりだと言うことの裏返しだろ！",
404,日本国籍を取れば日本人。,
405,（黒人ならば日本人ではない）＝その通り,
406,こいつはいったい何人？,
407,"日本語話せないのに日本人ってのはオカシイ!
日本人はあなたみたいなみっともない事しませんよ！",
408,"批判されていたんですか。
黒人という国籍はないのにバカもいるんですね。",
409,"日本人であり黒人女性でもある。
何の批判もない",
410,"肌の色ではなく生活実態と日本語でのコミュニケーションが困難ってことで「日本人ではない」という意見なら理解もできる。

スポーツの場ではなく、その他の場所で欲しかった言動ですね？確かに。

趣旨は分かるが、同様の趣旨としながら暴動や略奪が起きるのはなぜ？

問題はそこでしょって気がする、マスコミの意図かもしれないけど黒人の略奪行為や破壊行為が大写しになると「やっぱ黒人は・・・」ってイメージを植え付けちゃいそう。",
411,大坂なおみさんが的外れなコメントとかしてるとも思えないし、まあ差別ですね。日本人なのに。,
412,キモい焦げたオオサカナオミ、黄黒ハッキリしろ!,
413,"彼女はりっぱな日本人女性だな。
ただそれだけ。",
414,"・・i feel that

she doesn't like
to be an japanese...

（metoo!）",
415,ジャパニは不寛容よねぇww,
416,"話を簡単にしよう。黒人差別をやめちまぇ！
それだけで良い",
417,"自分で黒人女性言ってる時点で日本人じゃ無いでしょ!
そもそも日本語も喋れない黒人女性を日本代表って間違ってますよね？そんなに無理やりでも日本人初快挙が欲しいのですか？
本人が黒人女性って言ってるんでもう日本代表とか言わんといてほしいです！
他の日本代表が頑張ってるのに、迷惑でしかない！
世間体や周りの意見に流されて言いたくても言えないこんな世の中駄目でしょ！",
418,優れたテニスプレイヤー。,
419,"もう、人種別に住むしかないよ。
正直、もうたくさんだ。",
420,"日本人は有色人種であり、虐げられる側の人間です。
文春さん勘違いしていますよ！情けないな。",
421,"あの文面を投稿をする前に、まずエージェントと電話で話し合い、それからWTAに電話をしたんだとか。

大坂選手によると、私をサポートしたいと言ってくれて、「試合を1日ずらす」と言ってくれたので、あのステートメントを出したという。

ということは、前後逆だったということで最初から話し合いができていて、確認をとった上での行動だったということになる。",
