,comment,info
1236,"さけられたって言うのは差別と違う気がしませんか？
多分自分も電車とかで国際カップルが座ってる横に腰掛けるのはちょっと抵抗あるかな？黒人じゃなくても若干さけるかな？つまりやっぱり日本ではまだどうしても目立っちゃいますからね。",
1237,"欧米での差別は、
白人（White）VS有色人（colour）

日本人は黄色人種で白人ではない。
白人にとって、日本人は差別の対象にある。海外で居住すると、差別を強く感じる。
この記事は、そんな差別を感じたことのない日本人の文章。日本人が白人寄りだと思っている、思い上がり。",
1238,日本人は良く言えば控えめな性格だから、黒人だから避けると言うより、英語苦手なのに外国の方の近くに居て、話しかけられたらどうしょう。と言う気持ちの人が多いと思う。,
1239,"良識ある外国人は良識ない日本人より大事にされるし差別されないよ。

少なくても日本では国籍や人種より個人で判断する方が多い",
1240,実際、黒人による犯罪率が非常に高いから、怖いイメージもあるし非常に警戒もしている。その人が良い人か悪い人なんてわからないから、先に避けてしまう。,
1241,あまりこう言う記事は良くないと思う。黒人に対して世界を見渡しても1番差別が少ないのが日本である事は確か。他国と同じ差別レベルと勘違いされると思う。。。,
1242,"日本という国は積極的な差別より無意識な偏見の方が多いと私は思っています。
その偏見を自覚せずに外国人を自分たちとは違う異生物扱いをしている人の多いこと!
嘆かわしいばかりです。",
1243,"日本と欧米は黒人に対する人種差別の度合いは違う。
日本はあくまでも異人さん。
欧米は未だに自分たちより下に見ている。
単純に黒人さんに慣れてないだけ。
差別と言うよりも色々とわからないことが多いので一線引いてるだけ。",
1244,"＞黒人としてアメリカで生きるということは、どれだけ努力をして、どれだけ完璧であろうとしても『黒人である』という理由だけで、築き上げた全てを奪われることがあるということを、受け入れて生きるようなものです

バスケの一流選手とかオリンピックの金メダリストとかそんなことされてるの見たことないけど？

それとこれが黒人差別と言うなら日本では黒人差別なんて存在しない",
1245,"彼が金髪だから 長髪だから ヤンキーみたいだから 不健康そうだから 言葉使いがわるいから 学歴がないから 色々な理由がある
それは差別とは違い よりリスクない安全な未来を思ってのアドバイス
今の貴女の感情と状況を見れば正しいのがわかる
はだの色も同じ その一つに過ぎない
黒いからではない",
1246,"被害妄想もずいぶんあるな　盗んだ自転車か調べられたくらいで差別とかアホか。
島国である日本人を理解せず、多民族国家の価値観を押し付けるのはやめろ。

警察官をすべて悪く捉えた書き方、答え方をしてる時点で差別されてしかり（区別だと思うが）
そっちが敵認定している相手は同じように敵として警戒しながら扱うに決まってるからね。

自らの無意識な思考が状況を作ってる事も自覚しないとね。",
1247,アフリカ系の人たちが差別を感じないで生きられるとこは地球上どこもないのでは。肌の色が近いアフリカですら地元民と米国など外国で生まれ育ったアフリカ系の人たちとの間でうまくいっているわけではない。当のアフリカ人の間ですらより肌の色が薄い方がよりよいという意識が浸透している。中国やインド、日本や朝鮮、東南アジアでも白い肌をよしとする認識は根深く、アフリカ系の人は距離を置かれたり違和感を持たれたりしている。欧米以外でも、アフリカ系は生きにくいのだ。これは一朝一夕にはどうにもならないが、近い将来の人類の構成は、アフリカ系や南アジア系など肌の色の濃い人たちが圧倒的多数になる。アフリカも南アジアも今よりずっと豊かになり、極端に貧しい地域はなくなるだろう。そのころには差別もかなり薄らいでくるかもしれない。,
1248,"日本で生活した方が命の危険は少ないよ。
アメリカでは黒人が警官に撃たれるなんてしょっちゅうだし。
あとは夫婦仲が悪くなった時、子供を置いても連れても日本に帰れないから、アメリカに住まなきゃいけなくて、途方にくれてる日本人妻を何人も見ましたよ。",
1249,"オバマはアメリカ建国史上初の黒人の大統領だったんだが？
黒人が民主主義で選ばれて国のトップになれて、それ以前にも政府の要人にも黒人が大勢いる。

ハリウッドでも黒人がアカデミー賞を受賞しているし、スポーツでも多くの黒人が生まれ持った素晴らしい運動能力を発揮して白人を凌いで君臨している。それでどこが差別なんだ？

我が国の歴史でも織田信長が黒人に刀を与え連れていた史実がある。
むしろ黒人側が自分の思い通りにいかないと「都合よく」差別を口にして暴動を起こし自分たちの犯罪を正当化していないか？

ふざけるな️",
1250,"差別というか日本では黒人って2mくらいの大男が多いイメージだからと悪い事しそうなイメージあり過ぎるしそういう意味で怖い差別はあるかな！
あとアソコがビックサイズと言うと嫉妬差別かな
虜になる日本人女性多いもんね！",
1251,"それが黒人差別でないということを知って欲しいし、奥さんも日本人ならそれを伝えて欲しい。
白人だったとしても、日本では同じような経験してたと思うよ。",
1252,差別というか生理的なもの自然に黒人は受け入れがたいのは仕方ないかも。ヤッパリ外見からして恐怖感が湧き上がる。,
1253,"黒人の少ない地域に行けば当たり前の話では？日本人が、ヨーロッパに行けば黄色人種の少ない所に行けば当たり前の差別をうける🤣差別とかいう前に立場をわきまえるべきでは？
それか、人間は、なぜ白と黒そして黄色がいるのか全ての国民が理解してる国に行けば？そのぐらい無理なんだよ！",
1254,"差別、まだあるだろうね日本も。それでも自分に差別意識は無いと言い切るなら、自分の子供が黒人の恋人と結婚したいと言ったらどう感じるか。
オレは無理。友達なら良いけど、結婚となると嫌なもんは嫌。それを差別だと言われたら否定はできないわ。",
1255,日本国内には思いっきり差別あるでしょう。同じ日本人でも出自で結婚や就職などで差別。日本の歴史に横たわる根強い差別。或いは在日。今のところ黒人の人がそんなに多くないけどもっと増えてきたら嫌がらせレベル超えた人権侵害増えるよ。日本にある先住民族、出自差別、在日差別を無くしてコロナ禍後に来日して定住する多くの外国人への対応を準備すべき。,
1256,"今でこそ大坂なおみさんの祖父母は嬉しそうな顔をしてますが、黒人の娘婿には拒否感があったと思いますよ！
私が担当した利用者さんのお孫さんも海外青年協力隊でハイチの青年と結婚しましたが、やはり差別はありました。",
1257,"親になると、子供の将来が気になるから、文化に違いがある外国人に抵抗があるのは、当たり前。

黒人が問題では無い。",
1258,"差別って話するならアメリカに渡るのは間違いだと思いますが
黒人に限らずアジア系に対する差別も激しいですし

あとBLMはもはや抗議活動ではない。",
1259,"隣の国の人でも警戒するのに、遥か彼方の異人さんを同胞とはみなせないのは古今東西致し方ないこと。

日本という国民形成を考えれば、無理はない。移民形の大陸国家と同様の考えをもつ必要はないと思うなぁ。",
1260,"黒人差別って、そもそもなにで差別されてるのかよくわからない。肌の色？
ラッパーとかバスケット選手とか黒人の人すごくカッコイイと思う。足も長くて、スタイルいい人多いし、オシャレだし。
日本にも根強く残る部落差別のようなものか？
そういう差別、なくなればいいのに。",
1261,日本では、縦横にゴツいのに威圧感があるだけだと思うが。黒人じゃなくて室伏だったとしても怖いもん。それを差別と思うのはワガママだし、日本人を勝手に逆差別に巻き込まないでほしい,
1262,"差別とかじゃなくて
小学生の時に、バングラデシュの人が近くの工場につとめていていきなり挨拶された時はビクッとしたな
初めて外国の人に話しかけられたからかな
ちゃんと挨拶したし、それからは挨拶を交わすようになりましたね",
1263,"知り合いにアフリカ人の男性と
大恋愛の末　結婚した人がいます
ケニアでは仕事が無く　日本に住む事に
なりましたが　日本語話せない
車の免許持ってない　文句だけは
一丁前　就職口ありません
子供3人いますが全員黒人です
学校でイジメられてるらしいです
日本はまだまだ差別大国です
国際結婚はよく考えましょう
結局　文化の違いで離婚したみたいです",
1264,"でも、黒人のイメージは犯罪者多いのはまちがいなしいし、以前アメリカに行ったとき
お金を奪われたことありましたが、黒人でした。
差別というより、危害加えてくる可能性のあるものは好きになれないですよ。全て平等なんてない
見た目の問題もあるし
中身はみえないし、だいたい外見はそのとおりだし",
1265,"黒人差別かな？。
日本人は外国人がにがてな所がある。外国ではその国の言葉で話しかけないと受け入れてくれない。
日本では外国人が自国の言葉で日本人に話しかけてくるのを受け入れようとするから無理があるのでは？。",
1266,"まぁ自意識過剰な部分は多少あると思う。
だって高い外国人と日本人のカップルとすれ違ったら白人だとしても二度見すると思うもの。",
1267,"まあ、見慣れない肌の色の大柄な黒人みれば普通の男でもちょっとびくっとはする。

未知のものへの警戒心は動物として自然な行動なので、様々な人種がいて当たり前の国の人の差別意識と一緒にされたくはない。",
1268,"盗難チャリのチェックなんて人種関係なくやられるし、電車で黒人が乗ってきたら避けるよ、だって大概の黒人は香水臭いんだもの。

この人は被害妄想も入ってると思う。

で、実はそういう被害妄想が強い人ほど意識せず相手に対して差別してしまっているということ。",
1269,"うちの父親世代80歳以上からすると、戦後とか日本の女性に手を出して妊娠させといて、そのまま帰国してしまってのイメージが根強いみたい。
戦後の売春みたいなのを連想しての偏見はあると思う",
1270,"差別というか怖がってるんじゃないかな。
英語出来ない人が多いし。
日本も差別と感じる被害者意識の高い人がアメリカに行ったら大変そう。
欧米へ行けば分かると思うがどれだけガラガラでも白人以外は奥の席へ案内され白人は窓際へ案内される。
著名人やお金持ちの日本人はまた違うだろうけど。
黒人だけじゃなくアジア系、中東系も差別されるよ。",
1271,"この方の両親は外国人にさせたくて留学させたのでしょうか？
留学は語学の習得のためであり外国人にするためではないと大学の先生が話していたことを思い出しました。",
1272,勘違いしないで欲しい。日本は、単一民族ではありません。北海道には、アイヌ民族の方もいらっしゃいますし、沖縄には、琉球民族がいらっしゃいます。本州、四国、九州には大和民族という、それぞれを尊びながら、それぞれの文化を尊重しながら、一緒に助け合いながら過ごしてきたと考えています。そんな中で、肌の色などで、『心の色眼鏡』で差別することは、絶対にあってはならないと考えます。差別はあってはならない。,
1273,"記事の内容は厳密には黒人というより外国人に抵抗があるって事でしょ。
無理やりＢＬＭと結びつけようとしてるみたいだけどそれは違う。

これを書いた人間が日本人じゃないから解らないだけでは？",
1274,"日本に黒人差別など存在しません。
日本人が外国人に抵抗があるのは単一人種の島国だからであって、黒人だろうが白人だろうがインド人だろうが他文化の見た目の方を外国人として見ているだけです。
アメリカの奴隷制度のそれとは歴史も意味もまったく異なります。
勝手に盛り上がってアメリカの黒人差別という日本に存在しない問題を持ち込まないで下さい。",
1275,騙されないでほしいのだけど、日本と違って海外の人たちは「平等なんて求めてない」ってこと。「自分たちが差別する側になりたい」それだけです。アメリカでは白人よりも黒人の方がアジア人を差別しますり騙されないでください。,
1276,"日本で黒人への差別なんて、どうせジイさんバアさんだろ。
俺の感覚と経験じゃ、アラフォーより下の世代は黒人に差別ってあまりないんじゃないかな。
中国・韓国の反日に対する嫌悪感は若者でも強いと思うけど。
爺婆なんて、どんなことも考えが古すぎて合うわけがない。
つまり気にする必要はない。",
1277,"日本で二度見されたり避けられたり自転車で職質受ける差別より
アメリカで警官に殺されたり裁判で思い刑罰受ける差別の方がいいって
なかなか面白い考えだね！",
1278,人種差別するつもりはありませんが、もし娘や息子が黒人と結婚すると言ったら反対するでしょう。日本の社会での生き難さや生まれてくる子供のことを考えて反対します。古い考え方かもしれませんが、親としては賛成はできません。,
1279,"肌の色でこわがっているんじゃないのでは？

長い歴史上の差別で貧しい人が多く
犯罪を犯しやすい傾向はある。

故に、怖いという気持ちになる。

同じような感じかたが日本の歴史上にもあるわけで。",
1280,"有色人種でも白人と黒人で差別偏見はあるよね。
若い世代や80代の人は朝鮮人や中国人に偏見がある。

人を見下したりする考え方があるのではないか？
生まれた場所や育った場所、環境は誰にも選べない。

韓国や北朝鮮が何をしようがその国民や日本在住の人まで偏見、差別するのはおかしな事。

日本人だからといって誇れるものじゃない。
日本人は右にならえで個人の主張がない。
海外でデモをするのは当たり前でも日本でやれば左翼主義だの共産主義者だのと言われる。

多数の考えを当たり前とするから偏見がうまれる。
人との繋がりを嫌うから偏見がうまれる。

中国人、朝鮮人、黒人だって日本人と同じ人間じゃない。
誰でも個性があり心があり人それぞれ思想や文化も違う。

それを理解してない日本人がおおすぎる。",
1281,"工場地帯なんで外国人労働者（と思われる人々）をたくさんみかけるけど肌の色が黒いと視覚的に目立つから注意が向いてしまうだけで何の興味も無いけどね。
外国人だから黒人だから不当な扱いを受けているとか差別されてるとか声高に騒ぐ方がかえって悪い印象を与えると思うけどなぁ。日本人がやってる部落同和運動や、民団・総連の運動、宗教の勧誘・布教活動といっしょ。めんどくさい連中だなぁ、関わらないでおこってなったら冷たくそっけなくなるし、親身になれないよね。まぁ、いまだにそんな価値観でそんなこと気にしてるの？ってやつらは双方にいるから十人十色だからこそ解決できない人類の課題ってことかな。",
1282,別に黒人に特定した事では無いでしょう。日本人だって上級国民と平民ではっきり差別されていますし、傾国人と付き合っている身内がいたなら人別帳から外しますよ。親族を守る為には必要な事でしょう。,
1283,"直接の心配よりも、外国特にアメリカの差別とかを見ると、子供の代のいじめの心配はあります。
肌の色だけではなく異なるものを受け入れるのが、下手な国民ですからね。",
1284,"日本では　英会話学校でも　国際と名の付く大学の教授陣をみても
圧倒的に　白人が多い　つまり、それだけ有色人種より白人が好まれ、優先されて雇用されている　ということだ

いまだに　外人＝金髪碧眼　でなければならい　ような古いマインドセットをもつ　日本人が多いことは否めない

日本を一歩出れば　白人 vs 非白人　という熾烈な人種差別があるのが　現実だ",
1285,"何でもイチャモン、言いがかり、いい加減にしろ！
どこの国にも外国人を嫌いな人はいますよ。
最近の風潮って偏っていると思いませんか？
LGBTを尊敬して敬わなければならない。
黒人を尊敬して敬わなければならない。
地球温暖化は否定してはならない。
好きも嫌うも肯定するも否定するも本人の思想の自由です。",
1286,"時々日本人と黒人の夫婦とその子供を見かけるけど、この記事のようにたくさん苦労と神経のすり減る生活をしてるんだろうなと思う。
日本海では気にしなくて良い世の中になれば良いのに。",
1287,某県（東京近郊）から来てたガングロの派遣女子、スゲー働かない上に不細工で胸だけはでかかった。NAVYの黒人と付き合っててて「空母に乗ってるんだけど仕事で出航するからしばらく会えなくて寂しい」とか言っていた。思いっ切り使われてるただのJapanese　PUS○○だという事に自分で気が付いていなくて見ていてイタかった。日本人の女にはこういう馬鹿も多い。ちなみにホームステイの経験もある自分の経験だが六本木で働いている時、悪さするのは黒人ではなく白人のガキだった。本当に人それぞれ。黄色だろうが白だろうが黒だろうがいい人は本当に良いしクズはクズ、これはどこの国でも同じだと思う。,
1288,"親はいいけど子供が将来心配。
グローバル化した今の日本でも
はっきり言いますが明らかに差別受けるよ。

日本は単一民族国家という
先入観はまだまだ根付いています。


でもコンビニの店員で
「明らかに日本語しかしゃべれないだろw 」

っていう感じの若い黒人のハーフっぽい子を見ると

排他的な日本でよく頑張ってるなぁと思う。",
1289,黒人であるかどうかは関係無かろう。異国的なものに違和感を覚えるのは、どこの国でも同様だ。差別とはよく聞く言葉だが、多くは違いへの違和感がそうよばれていて、人権派を称する差別主義者たちが、真の差別解消の妨げとなっている。,
1290,他所様の国に来て悪さする奴多いから、仕方ないでしょう。中には悪さしに来るやついるし。防衛反応ですよ。ホームステイの奴に殺された人とか、日系と思えない日系ブラジル人に殺された人、世田谷事件の様にこれまでにない残虐さで殺された人等、かなりショッキングな殺人事件が増えたのです。,
1291,そりゃしょうがないでしょう！差別と思っているかもしれないが、逆にほとんどの日本人は黒人が怖いと思っているんじゃないかな？俺でも怖いよ、２０代の時に、岩国に仕事で毎日行っていたが、米軍基地の前のフィリピンパブで飲んでいた帰り、黒人男性とすれ違うときに、暗闇に光る白目を見て恐怖を覚えた、俺も１７２センチのガッチリ体型だけど相手は１８０センチ以上の体型だから暗闇では、さすがに恐怖だよ,
1292,"鎖国政策してた日本ですから
変にプライドは高い
未だに日本人はアジア人だと、黄色人種だと認めてない
おそらく、白人だと思うようにしていると思う

黒人の人種差別でアメリカは今も大規模のデモが起きているのに
日本ではまるであのデモは収束していたかのように、どこにも記事、放送はない
それくらい、日本人は白人至上主義のアメリカ人を擁護してるし
変人、悪人トランプらを愛してやまない

だから、日本人はDNA的によそ者を受け入れようとしないし
差別している

なんの驚きはない",
1293,"黒人差別って言ってる奴も
『黒人』って表現してる時点で差別だろ。
基本的に差別はなくならんよ。
なくすなら先ず世界中の国をなくさないとね。
〇〇人と言う括りをなくして『人間』で統一しないと。
まぁ、無理だけど。
そもそも人種差別を訴えてるのは
本人以上に周囲の人間が騒ぎ立てて
ついでに破壊と略奪をしようとしてるだけだろ。
結局差別デモなんて
お祭り騒ぎしたい連中に良い様に使われてるだけ。
俺にも黒人の知り合い居るけど
アメリカの警察は黒人だから痛めつけてるわけじゃなくて
白人だろうとアジア人だろうと
強引な手段でねじ伏せて膝使って相手を抑え込むらしいよ。
お国柄呑気にしてると
逆に殺られちゃうから。って言ってたよ。",
1294,"元々単一民族なんだから、外国人が身近にいることに違和感は感じるのは、仕方ないんじゃない？

無意識の部分で防衛本能が働くというか、それを責められるか？

朝日の方が偏見だと思うけどね。",
1295,"でも私は歩いていたら黒人女性からツバ吹っかけられたし、
バスの黒人女性運転手から
突然指差して'YOU,STEP BACK'と怒鳴られた。
満員でどうさがれと言うのか、
八つ当たりをやめろと言い返したけど。
黒人もアジア人差別をします。

アメリカは大変狂った国だと思う。",
1296,友達の、白人の旦那さんも良く職質されるし、近所の年配の人からきらわれるし、日本人は目を合わせてくれないって言ってますから、日本人は外国人になれてないんですよね。,
1297,子供をほめるとき色の白い子やねー、とほめる、とくに女の子なんかはそうで昔から色の白いは七難隠すと云う風にである、少々ブスでも色白ならOKなのであります、これは日本の文化伝統になるのかどうか？歌舞伎の世界でも善悪を表すのに善は白塗り悪は赤く塗って色黒を表します、これは差別ではないと思いますけど、白は美しいもの黒は汚いものとして育ちましたから、差別だからといって歌舞伎の白塗り禁止なんてナンセンスなことは言ってほしくないです。,
1298,"白人が有色人種は無意識内にすり込みされてるし
日本人も前に習え的に差別あるのかな？
白人が中韓日の区別つかないからねえ
まあ日本人でもTDRスタッフは日本人と中韓区別できないやついたけと
日本人的には怖いじゃないかな黒人て
喋ると普通に面白い人多いし
ほにゃららは凄いしねえ

ただ黒人男性を連れている女性が区別されてるから
親親族は反対するんだろうなあ！",
1299,"そんなこれみよがしに差別する方が勇気いるよ。
同種を好む島国なんだから、そりゃ、受け入れがたい時もある。
でも、日本語でしゃべりだしたら、とても大事にしてくれるとおもよ。東京じゃそうじゃないのかな？",
1300,"職質しただけで差別ってバカか何人であろうと職質はするんだよ犯罪を防ぐために
避けられたっていうがまず外国人と日本人じゃ体型が違う相手が大きくまたぱっと相手がよけることができればいいが、そううまくいくわかでもないしぶつかるといけないからよけただけ
それに手をつないで歩道の真ん中歩いていたんだろどうせよけよとせずそのまま歩いてさ
お互いがよければいいのにこっちがよけなければなならいだからなんだよこいつらとにらまれるよ　だっかのばぁあさんが付き合う事に注意された？もっとましな嘘をつけよ
デモみると黒人は何をしても許しなさいといわんばかりのデモばっかり
警察の対応デモはどこにいってしまったのか？またＬＡ暴動みたいに黒人達が暴力を振るう事件も起きているそれで逮捕したら差別だって言われたら黒人の対応が全部悪い方へ行くんだよ",
1301,"日本は村社会だから差別されるのは外人だからじゃなくてそこで生まれ育ってないからだよ
国籍が日本でも他の土地から移住した人たちはみんなよそ者
全ての人が平等に差別されてる社会だから海外で黒人として暮らすよりは日本の方が楽でしょ",
1302,"警察の暴力で殺された、が引っかかるなぁ。
確かに差別はダメだけど、警察のお世話になるような事してるのも事実だよねー？そこに人種差別絡めてくるのは卑怯。何でもかんでも差別で括れば楽だね。",
1303,"国際結婚なんです、、、、と聞いてまずは白人を連想するでしょ。
韓国人や中国人とかアジア系には国際結婚という言葉を使わないでしょ。
その先に黒人がいます、海外だと逆ですけどね。
これが我々に差別意識が刷り込まれてる証拠、たぶん死んでもなくならない。
でも現実だから連想した後にどうやって意識補正するかしかないんですよね。",
1304,自転車に乗ってて職質は日本人でもあることだし本人が自分は黒人だからと過剰に反応しすぎな気がします。日本人の中ですら差別はあるんだし。,
1305,"そもそも身体がでかいし英語も喋れないんだから外国人がニコニコ近づいて来ても避けるだろう
身体の小さい老人なら尚更だろうが

警察も不法入国とか薬とかの関係で黒人に限らず東南アジア人も南米人にも声かけて身分証出してもらってるのを駅でよく見るぞ",
1306,都会人は不必要に他人に近づかないから差別感情があっても差別する必要性がありません知らない人に対する嫌悪感という意味では日本人も外国人も同一なので差別とは言わないのかも知れない,
1307,夜（早い時間でも）人気のない路地裏を一人で歩いてて、向こうから黒人が歩いて来たら怖いと思う。仕方ないが、これも差別に繋がるんだろうね。,
1308,差別ではないと思う。国を閉ざしていたから、外国人の事を一歩引いて見てしまうところがあると。きっと遺伝子の中に組み込まれているんだろうな。黒人だけではなく、白人、アジア人、ヒスパニック、みんなそうだよ。失礼な言い方だけど、私の住んでいる田舎じゃ、まだ外国人が珍しいもん。,
1309,"日本人⇆黒人(どこの国籍でも)の関係は
黒人が日本人をどう思ってるか？にもあるんじゃないかね、問題はそこかと。

日本人→黒人は
あきらかに背が高いし筋肉質な人多い
どんな教育を受けてきた人なのか想像できない(一部の上流は除いて)から少し怖い。喧嘩になったら100%勝てない

黒人→日本人は背が低く華奢な人が多くあきらかに弱い、そして表情が少なく感情が読めなくて冷たい

って感じなんじゃないかね。
お互いに対して無知だから、避けてんだろね。",
1310,"出身地、肌の色を含め、神経質？な人程「差別された」って騒ぎがちな気がします。知性のない差別主義者と同じ土俵に立っている事が分からないのかしら？
私は50代の日本人女性です。2度の結婚歴、元夫はどちらも黒人系ミックス、子供も勿論ミックスですがどこの国でも殆ど嫌な思いはした事ないですよ。
80～90年代の日本で六本木辺りを黒人と歩いていると日本人男性に「エイズ来るな～」って言われたり、大きいのが(ご想像にお任せします)好きなんだろ！等などビックリするくらい沢山の下品な言葉を浴びせられましたよ！",
1311,"これさ差別じゃなくて黒人の被害妄想じゃんｗ
自意識過剰すぎるんじゃないの？

自転車の職質は男なのにママチャリとか見た目と釣り合ってない
自転車乗ってるやつなら日本人でも普通にされる。
電車で避けられるのは黒人関係ない。基本的に日本人は自分の倍ぐらい体が大きい人の
隣には座らない。マッチョな日本人なら日本人にも避けられるんだよｗ
高齢者のババァは基本的に誰にでも無礼。差別関係ない。",
1312,黒人でマッチョでデカいのが居たら日本人なら誰でもビビるでしょ。怖くて二度見したり避けたりするのは差別ではなく、自己防衛です。日本人でも全身刺青の人を見たら避けるでしょう？相手のことより自分の身を守る為です。関わりたくないので。ただ話していい人と思えばその後は気にしませんけど。,
1313,"友人の女性は有名私大卒で父親は有名私大の教授になった人。
彼女の結婚相手は米国シアトルの白人だった。
彼女の母親は「娘の相手は米国の”白人”」を自慢げに言いふらしていた。
彼女は「母は黒人ではなくてよかったね、と言いたいのよ」と呆れていた。
シアトルで結婚生活が始まったが、夫の両親、親せきからは
「アジア人は家政婦」という扱いを受けて差別される毎日。
数年我慢したがついにブチ切れて離婚して帰国した",
1314,"差別というか、たいていの人は黒人→身体が大きい→怖いって感じで避けてるだけのような気もするけど。日本人は怖がりだから、黒人に限らず自分よりガタイのいい外国人がいたらちょっと距離を置くんじゃない？
それを差別と言われたらそれまでだが。

老害婆さんは論外だからそもそも気にする必要無し。",
1315,"日本人は・・・って？外国人や移民の比率が違い過ぎる。
日本人が差別というより、外国人の比率が低いから目立つのは当たり前。
逆に、店員が日本人だと『日本人なのか？』と思う都心のコンビニ。",
1316,差別は何処でもある、アフリカに行けば日本人が差別される。異質のものを嫌う動物本来の遺伝子。差別されたからと気にしてたら外国いけないぞ。40年前にはスイスのチューリッヒで店に入ろうとしたら嫌な顔されたな。アフリカのガーナでは小学生に学校のそば歩いてたら石投げられたな。西日本では朝鮮人と結婚なんていまだに親子の縁切られるぞ。親類縁者いれば黒人と結婚なんてまず住めないな。,
1317,"日本で育った黒人と、海外育ちの黒人は明らかに違う。
後者は警戒してもしたり無い。つまり黒人かどうかではなく外国人という点が分かれ道。日本語ぺらぺらの日本育ちならば日本人と同じ価値観なのでなんら区別する必要は感じない。",
1318,"差別・・・・・・
というより、区別だよ。
黒人はマナーが悪い。

先日、日本で車を運転してる黒人見たけど、
めっちゃ危ない運転してる。
脇道から大きな通りに出るのに確認しないで通りに出る。

あぶねえ～じゃないか！！って運転手を見ると、黒人。
運転マナー悪いなあ～
だから、黒人ダメなんだよ。
差別されるんだよって思いました。
差別は肌の色でなく、マナーの良しあし。

黒人でも、知識レベルが高く、
マナーが良く、
他人を思いやるなら、
差別は無くなると思うよ。

一概に差別、差別と騒ぐが、
差別されるには理由があると思う。",
1319,日本人だって黄色人種の夕食人種だから基本的に韓国と中国以外は悪意のある差別、区別しないと思います。特にグローバルになった現在はね。ご年配の方は余計なこと言わないで下さい。日本を貶めます,
1320,日本人も海外行けば差別にあうことはあるし別に黒人に限ることじゃないと思うけど。嫌なら海外に出なければいい話しでは。,
1321,"小柄な日本人としては怖いからね、外見からは人柄も生まれも境遇も何も分からないからね

近づかないね、命は一個しかないからね
2、30個あったらヘイブラザーと気さくに声かけてもいいんだけど一個しかないからね仕方ないね",
1322,何がしたい記事なのだろうか。差別して欲しいのだろうか。今の人種をめぐる偏向報道の流行に任せていると、黒人が可哀想な人なのだという観念まで世界中に流布されてしまう。,
1323,"黒人だから職質されるって方が偏屈だわ。昼間に自転車乗ってる若い女性でも受ける時あるよ。近くで盗難とかあるばね。プライド高い人は怒るけど殆どの人は任務だから仕方ないと理解してるけどね。
差別が無い国や世界なんてあるのかな？自分達の生活を守る為、生活を乱され無い為に区別するのは何処も同じでしょ。",
1324,"個人の高齢女性の差別（というか差別云々以前の問題やが）を日本全体に当てはめるんじゃねーよ。
他の日本でされたという差別は、白人でも日本人でも起こること。
というか、最後の家族の問題はお宅の問題でしょーに。

そんな感覚でいるやつがアメリカの黒人差別について語るな。
この人が言う、日本での差別とアメリカでの差別が同列視されてしまう。
それとも、本当に同レベルなんかな？それやったら、アメリカでも黒人差別なんてないんやなって話。",
1325,"アメリカも黄色人種苦手な人もいるだろうし

実際差別されるしね

他国に行ったら全民に好かれると思うのは無理なのかも

そこを考えなきゃいけないよ

差別は実際有るんだから

差別を無くすって言って何年経った？

無くならないんだよ

アメリカ、ヨーロッパ、ロシアがまずはきっちりコントロールしてみろや

全ての国が

差別がー

とか言ってるだけじゃん

日本は表立って差別が酷い国ではない

裏では言ってるかも知れないけどね

それは全世界一緒だろ",
1326,日本でもアメリカでも同じと考えるなら、あなたの考えはえらく現実離れしているね。日本で黒人が差別の上殺された事など無い。現実をきちんと把握しましょう！,
1327,差別じゃないと思う。島国っていうかな、物珍しさもある。後、日本人よりデカいし。じいちゃん、ばあちゃんは戦中戦後だから異国の方には、ちょっと距離置くかな。,
1328,"個人的な理由で黒人男性が苦手な理由がある。
アメ横を歩いていた時に黒人のデカイ男に強引に店に引き込まれそうになった事が何度かある。それから黒人男のイメージが悪くなった。",
1329,"差別と区別は分けて考えなくちゃいけない。
自身にとって不利な事はなんでも差別と主張する人間が最も差別主義者だっていう矛盾も忘れないように。

確かコンゴ？が「みんな帰って来いよ！受け入れるぜ！」って言ってたけど帰った奴は一人もいないんだろうな
肌の色で差別されることはないだろうけど先進国の暮らしは捨てがたいって事なんだろうな
誰でもないアメリカ在住の黒人が「なんで俺がアフリカの黒人みたいな暮らししなきゃいけないんだよ！」ってコンゴ在住の黒人を下に見てるって事だろ",
1330,"差別。めちゃくちゃあります。
黒人さんが日本で家を借りられますか？
お金があれば借りられるだろうけど、条件厳しいと思いますよ。
白人の旦那さんならOK,黒人はNG。平気であります。
大使館勤務みたいな方でやっと歓迎モードじゃないですか？",
1331,"男性3人がスリの未遂や
車の空き巣(集団)をされそうになった事があるから、身構えちゃうかな
実話でそんな経験をしちゃうとね·····",
1332,"日本であるのは黒人差別ではなく、外陣差別かと思いますね。
厳密には違うのでしょうが、かなり単一民族に近い島国ですから、見た目が日本人っぽくないと差別は受けるのかと思います。",
1333,"差別差別と言う前に、
日本では良い年をした社会人の大人が金髪にはしない文化なんだよ。
生まれつき金髪なら驚かれないけど、サイドは黒髪、トップだけ金髪。

良い悪いじゃない、それが好きならそうしたらいい。でも日本ではガラが悪い人や芸能関係以外はしない文化なの。

だから避けられたんだと思う。
黒人だからじゃない、ガラが悪い人だと思われて。

違う文化の土地に来たなら、その土地で自分の文化を主張して差別と騒ぐ前にやることがあると思う。",
1334,まず、そのすぐ差別されたっていう考えを改めてもらいたい。黒人だからではなく外国人だから心配なんでしょう。文化も考え方も全く違うと思うから。,
